subjectID,platformID,taskID,video_duration,distracting_gazes_count,percentage_of_distracting_gazes,amount_of_seconds_distracted,mean,std,min,25%,50%,75%,max,time_on_task,average_game_error
23,AA,T3,17.8,12,0.135,2.403,0.84690931835206,0.3054676454825131,0.008663,0.9030009999999999,0.9915080000000001,0.99616425,0.998881,17.766666666666666,35.61787041819715
23,CP,T1,53.6,72,0.622,33.3392,0.3859544558457711,0.42457896142392665,0.001006,0.017292500000000002,0.091591,0.93259025,0.992873,53.5,45.45564639037723
23,CP,T2,11.633333333333333,24,0.352,4.0949333333333335,0.626528028653295,0.38689901650717284,0.001881,0.168419,0.850885,0.954897,0.990231,11.633333333333333,25.038620367101625
23,CP,T3,17.033333333333335,16,0.174,2.9637999999999995,0.789707023483366,0.3395303946571998,0.002285,0.7943484999999999,0.973484,0.9889680000000001,0.997803,17,24.397052000619038
23,NO,T0,45.166666666666664,0,0.0,0.0,0.9552880531365314,0.05771913937082858,0.521229,0.9508544999999999,0.975484,0.9869034999999999,0.997236,45,16.29519377019906
24,AA,T1,37.86666666666667,57,0.637,24.121066666666668,0.34941410651408455,0.4219375476387587,5.2e-05,0.0044329999999999994,0.027568000000000002,0.89818,0.987553,37.8,122.2461790552472
24,AA,T2,8.8,14,0.341,3.0008,0.6180732462121212,0.42776076988500505,5.6e-05,0.0010375,0.876822,0.97362575,0.990129,8.766666666666667,54.162310213094635
24,AA,T3,14.5,26,0.333,4.828500000000001,0.5909718942528736,0.3670865442917296,0.000241,0.1853795,0.765694,0.8957625,0.987048,14.466666666666667,36.456104562935124
24,CP,T1,110.3,141,0.734,80.9602,0.2511239791477788,0.35686252133030044,6e-06,0.000788,0.005956,0.551297,0.991411,110.06666666666666,113.77115501652575
24,CP,T2,10.6,16,0.308,3.2648,0.6563228081761006,0.42579675257037874,9.2e-05,0.017537749999999998,0.9403295,0.9721195,0.990528,10.566666666666666,66.36147640031994
24,CP,T3,27.4,42,0.381,10.439400000000001,0.5942665437956204,0.3907312984493618,0.000144,0.1455855,0.7974135,0.94745625,0.993145,27.366666666666667,38.56920218981644
24,NO,T0,45.06666666666667,14,0.027,1.2167999999999999,0.8642156412721893,0.13239488665977375,0.310507,0.80728125,0.9197919999999999,0.96567025,0.98799,45,23.222846355505766
25,AA,T1,158.83333333333334,207,0.426,67.663,0.6193994910807975,0.35995453936803196,0.001124,0.234132,0.788646,0.973476,0.998751,158.33333333333334,79.86269132410625
25,AA,T2,50.8,36,0.171,8.686800000000002,0.8365529790026246,0.2875386599610527,0.035165,0.9341327500000001,0.9737955,0.98640125,0.998329,50.53333333333333,47.96238504052289
25,AA,T3,14.266666666666667,5,0.175,2.4966666666666666,0.823959039719626,0.3278026757474396,0.03974,0.95296725,0.979279,0.99294725,0.99767,14.066666666666666,79.5414083876307
25,CP,T1,69.5,66,0.563,39.128499999999995,0.468141035971223,0.40600998647995756,0.001132,0.07829,0.244613,0.934343,0.995793,69.26666666666667,83.14609748017621
25,CP,T2,9.133333333333333,24,0.412,3.7629333333333332,0.6248486313868613,0.3850034887738212,0.025327,0.18045525,0.8994055,0.9795585,0.995193,9.066666666666666,86.29206126360972
25,CP,T3,93.5,100,0.55,51.425000000000004,0.49752808306595364,0.40741003896148026,0.001015,0.097367,0.32806,0.971487,0.997524,93.13333333333334,113.18347627176534
25,NO,T0,45.06666666666667,0,0.0,0.0,0.9843341812130179,0.013300607524973621,0.887291,0.9795732500000001,0.987231,0.9947205,0.998753,45,27.12759113336282
26,AA,T1,46.4,49,0.515,23.896,0.48174088936781617,0.4765909904341818,6.9e-05,0.006659,0.1561545,0.99254175,0.998364,46.03333333333333,38.46578661963781
26,CP,T1,116.83333333333333,108,0.399,46.6165,0.5901998042796004,0.46874679512029216,7.9e-05,0.00535,0.962628,0.994733,0.999061,116.26666666666667,36.06005115996747
26,CP,T2,20.966666666666665,27,0.404,8.470533333333334,0.5816252511923689,0.46523136978515234,0.000684,0.011744,0.941208,0.995652,0.998117,20.766666666666666,25.02251951418478
26,CP,T3,60.43333333333333,60,0.436,26.34893333333333,0.5531473662437948,0.4765003908720818,4.7e-05,0.002211,0.922443,0.992853,0.999138,59.96666666666667,35.667183761194956
26,NO,T0,51.333333333333336,4,0.031,1.5913333333333335,0.9603313162337661,0.1504259223261033,0.030527,0.9902500000000001,0.9957104999999999,0.9971205,0.998959,45,19.086353829611944
